X,Y,num,NAME,falla
391847.8617489945,7082646.041824512,268,CHN_CT01_V01_DJI_0587,Tipo VI - CelulaCaliente
391848.22125508974,7082644.90403727,269,CHN_CT01_V01_DJI_0587,Tipo VI - CelulaCaliente
391853.3105474438,7082630.694622559,270,CHN_CT01_V01_DJI_0589,Tipo VI - CelulaCaliente
391853.3637661553,7082632.273523493,271,CHN_CT01_V01_DJI_0591,Tipo VI - CelulaCaliente
391853.8398642217,7082633.044619599,272,CHN_CT01_V02_DJI_0593,Tipo VI - CelulaCaliente
391848.9064434765,7082645.73382619,273,CHN_CT01_V02_DJI_0593,Tipo VI - CelulaCaliente
391853.4231164784,7082632.190149082,274,CHN_CT01_V02_DJI_0595,Tipo VI - CelulaCaliente
391853.44834959914,7082630.007084432,275,CHN_CT01_V02_DJI_0597,Tipo VI - CelulaCaliente
391854.2604794341,7082605.757441049,276,CHN_CT01_V02_DJI_0601,Tipo IV - BusBar
391848.20741774543,7082609.288412301,277,CHN_CT01_V02_DJI_0601,Tipo IV - BusBar
391853.7673415723,7082601.268728013,278,CHN_CT01_V02_DJI_0603,Tipo IV - BusBar
391854.0756642348,7082604.77167437,279,CHN_CT01_V02_DJI_0603,Tipo IV - BusBar
391847.91026780533,7082608.260922974,280,CHN_CT01_V02_DJI_0603,Tipo IV - BusBar
391853.5505272781,7082601.153938045,281,CHN_CT01_V02_DJI_0605,Tipo IV - BusBar
391853.7945249961,7082604.578831917,282,CHN_CT01_V02_DJI_0605,Tipo IV - BusBar
391853.1102128228,7082601.299042167,283,CHN_CT01_V02_DJI_0607,Tipo IV - BusBar
391853.1586477734,7082601.363194703,284,CHN_CT01_V02_DJI_0609,Tipo IV - BusBar
391853.8620919259,7082601.356880512,285,CHN_CT01_V02_DJI_0611,Tipo IV - BusBar
391859.5519328659,7082593.822037537,286,CHN_CT01_V02_DJI_0611,Tipo IV - BusBar
391861.6597012002,7082593.484179157,287,CHN_CT01_V02_DJI_0613,Tipo IV - BusBar
391858.76235312736,7082590.91335408,288,CHN_CT01_V02_DJI_0615,Tipo IV - BusBar
391858.5534844552,7082591.823588215,289,CHN_CT01_V02_DJI_0617,Tipo IV - BusBar
391858.9816654301,7082593.500854977,290,CHN_CT01_V02_DJI_0619,Tipo IV - BusBar
391858.5439182906,7082607.989485914,291,CHN_CT01_V02_DJI_0621,Tipo IV - BusBar
391858.6099341905,7082609.621041659,292,CHN_CT01_V02_DJI_0623,Tipo IV - BusBar
391863.4964544191,7082680.196715055,293,CHN_CT01_V02_DJI_0643,Tipo VI - CelulaCaliente
391864.0480997078,7082681.563396208,294,CHN_CT01_V02_DJI_0645,Tipo VI - CelulaCaliente
391864.13302243967,7082682.1519888155,295,CHN_CT01_V02_DJI_0647,Tipo VI - CelulaCaliente
391858.40252919984,7082713.2757240245,296,CHN_CT01_V02_DJI_0653,Tipo IV - BusBar
391858.90471387375,7082717.87604852,297,CHN_CT01_V02_DJI_0655,Tipo IV - BusBar
391858.50531664485,7082714.0524451705,298,CHN_CT01_V02_DJI_0655,Tipo IV - BusBar
391858.72764360183,7082713.745309232,299,CHN_CT01_V02_DJI_0657,Tipo IV - BusBar
391859.06707336666,7082717.560376087,300,CHN_CT01_V02_DJI_0657,Tipo IV - BusBar
391859.303395769,7082719.624510851,301,CHN_CT01_V02_DJI_0659,Tipo IV - BusBar
391863.21275530977,7082762.898354223,302,CHN_CT01_V02_DJI_0669,Tipo IV - BusBar
391863.3829450953,7082763.513586851,303,CHN_CT01_V02_DJI_0671,Tipo IV - BusBar
391858.75562659104,7082773.053671941,304,CHN_CT01_V02_DJI_0671,Tipo VI - CelulaCaliente
391858.81861876254,7082774.204669551,305,CHN_CT01_V02_DJI_0673,Tipo VI - CelulaCaliente
391858.9797391638,7082774.924279835,306,CHN_CT01_V02_DJI_0675,Tipo VI - CelulaCaliente
391858.55832154246,7082798.515170432,307,CHN_CT01_V02_DJI_0679,Tipo IV - BusBar
391858.73071948654,7082799.647687674,308,CHN_CT01_V02_DJI_0681,Tipo IV - BusBar
391858.964101418,7082800.721402342,309,CHN_CT01_V02_DJI_0683,Tipo IV - BusBar
391856.27586467745,7082847.011652701,310,CHN_CT01_V02_DJI_0693,Tipo IV - BusBar
391856.52884799056,7082847.937076833,311,CHN_CT01_V02_DJI_0695,Tipo IV - BusBar
391857.02734233433,7082848.521028807,312,CHN_CT01_V02_DJI_0697,Tipo IV - BusBar
391857.04128554225,7082863.79402554,313,CHN_CT01_V02_DJI_0699,Tipo IV - BusBar
391857.13326202857,7082862.502096847,314,CHN_CT01_V02_DJI_0701,Tipo IV - BusBar
391857.1795415379,7082862.681778921,315,CHN_CT01_V02_DJI_0703,Tipo IV - BusBar
391687.0958239443,7082828.389757248,316,CHN_CT01_V03_DJI_0010,Tipo VI - CelulaCaliente
391686.74726940645,7082828.258616228,317,CHN_CT01_V03_DJI_0012,Tipo VI - CelulaCaliente
391687.2661980391,7082828.41411317,318,CHN_CT01_V03_DJI_0014,Tipo VI - CelulaCaliente
391682.5553753512,7082801.357760102,319,CHN_CT01_V03_DJI_0020,Tipo IV - BusBar
391682.71609703166,7082800.696670511,320,CHN_CT01_V03_DJI_0022,Tipo IV - BusBar
391682.8390953268,7082799.476642664,321,CHN_CT01_V03_DJI_0024,Tipo IV - BusBar
391682.7768071447,7082773.21642917,322,CHN_CT01_V03_DJI_0028,Tipo IV - BusBar
391682.6662230253,7082771.454395613,323,CHN_CT01_V03_DJI_0030,Tipo IV - BusBar
391688.1480199176,7082761.942250247,324,CHN_CT01_V03_DJI_0032,Tipo IV - BusBar
391682.7283226729,7082771.249430515,325,CHN_CT01_V03_DJI_0032,Tipo IV - BusBar
391680.44299571967,7082755.560864089,326,CHN_CT01_V03_DJI_0034,Tipo IV - BusBar
391688.2633804695,7082761.835177224,327,CHN_CT01_V03_DJI_0034,Tipo IV - BusBar
391688.19647400023,7082757.277971322,328,CHN_CT01_V03_DJI_0034,Tipo IV - BusBar
391688.34236655035,7082757.833462695,329,CHN_CT01_V03_DJI_0036,Tipo IV - BusBar
391680.5134655618,7082756.102699714,330,CHN_CT01_V03_DJI_0036,Tipo IV - BusBar
391680.58379785164,7082755.315834526,331,CHN_CT01_V03_DJI_0038,Tipo IV - BusBar
391682.83378415386,7082692.240877699,332,CHN_CT01_V03_DJI_0054,Tipo VI - CelulaCaliente
391682.81360111374,7082691.636024136,333,CHN_CT01_V03_DJI_0056,Tipo VI - CelulaCaliente
391682.47793106,7082663.958584752,334,CHN_CT01_V03_DJI_0062,Tipo VI - CelulaCaliente
391688.11010775773,7082665.376943316,335,CHN_CT01_V03_DJI_0062,Tipo VI - CelulaCaliente
391682.39777808776,7082662.894324332,336,CHN_CT01_V03_DJI_0064,Tipo VI - CelulaCaliente
391688.0358104535,7082664.548988643,337,CHN_CT01_V03_DJI_0064,Tipo VI - CelulaCaliente
391688.02110068913,7082664.488042997,338,CHN_CT01_V03_DJI_0066,Tipo VI - CelulaCaliente
391682.3636391344,7082662.724368899,339,CHN_CT01_V03_DJI_0066,Tipo VI - CelulaCaliente
391682.7332537094,7082641.9519213345,340,CHN_CT01_V03_DJI_0070,Tipo VI - CelulaCaliente
391682.77066731895,7082640.832961866,341,CHN_CT01_V03_DJI_0072,Tipo VI - CelulaCaliente
391682.5346224823,7082641.365537161,342,CHN_CT01_V03_DJI_0074,Tipo VI - CelulaCaliente
391682.96521139774,7082640.442091853,343,CHN_CT01_V04_DJI_0076,Tipo VI - CelulaCaliente
391682.47144549387,7082624.475028152,344,CHN_CT01_V04_DJI_0078,Tipo IV - BusBar
391681.85658156784,7082625.155578878,345,CHN_CT01_V04_DJI_0078,Tipo VI - CelulaCaliente
391682.39616559824,7082622.826969375,346,CHN_CT01_V04_DJI_0080,Tipo IV - BusBar
391687.7292210259,7082618.175831331,347,CHN_CT01_V04_DJI_0080,Tipo IV - BusBar
391681.73743356945,7082623.592816042,348,CHN_CT01_V04_DJI_0080,Tipo VI - CelulaCaliente
391682.41979937546,7082622.490296189,349,CHN_CT01_V04_DJI_0082,Tipo IV - BusBar
391681.8480618938,7082623.361723976,350,CHN_CT01_V04_DJI_0082,Tipo VI - CelulaCaliente
391687.7264849088,7082618.060612023,351,CHN_CT01_V04_DJI_0082,Tipo IV - BusBar
391689.87223878934,7082603.08022804,352,CHN_CT01_V04_DJI_0092,Tipo IV - BusBar
391688.9669713142,7082603.006709623,353,CHN_CT01_V04_DJI_0094,Tipo IV - BusBar
391688.96178880456,7082599.947263143,354,CHN_CT01_V04_DJI_0096,Tipo IV - BusBar
391688.84765019413,7082602.011621758,355,CHN_CT01_V04_DJI_0098,Tipo IV - BusBar
391689.3670419767,7082603.696915631,356,CHN_CT01_V04_DJI_0098,Tipo IV - BusBar
391697.8329565614,7082602.583993524,357,CHN_CT01_V04_DJI_0098,Tipo IV - BusBar
391692.38277922414,7082605.005451718,358,CHN_CT01_V04_DJI_0098,Tipo VI - CelulaCaliente
391694.284672946,7082602.8055156255,359,CHN_CT01_V04_DJI_0098,Tipo VI - CelulaCaliente
391698.64327798045,7082602.51879661,360,CHN_CT01_V04_DJI_0098,Tipo IV - BusBar
391689.61249624804,7082604.798688579,361,CHN_CT01_V04_DJI_0100,Tipo IV - BusBar
391692.644960316,7082605.618852498,362,CHN_CT01_V04_DJI_0100,Tipo VI - CelulaCaliente
391694.50709401845,7082603.595293213,363,CHN_CT01_V04_DJI_0100,Tipo VI - CelulaCaliente
391698.0152983806,7082602.91812182,364,CHN_CT01_V04_DJI_0100,Tipo IV - BusBar
391698.8494072928,7082602.916647175,365,CHN_CT01_V04_DJI_0100,Tipo IV - BusBar
391698.4599520562,7082606.73339591,366,CHN_CT01_V04_DJI_0100,Tipo IV - BusBar
391689.1102627044,7082603.105594123,367,CHN_CT01_V04_DJI_0100,Tipo IV - BusBar
391698.516902876,7082602.962840733,368,CHN_CT01_V04_DJI_0102,Tipo IV - BusBar
391692.38241548074,7082605.805891268,369,CHN_CT01_V04_DJI_0102,Tipo VI - CelulaCaliente
391694.21455593157,7082603.991857789,370,CHN_CT01_V04_DJI_0102,Tipo VI - CelulaCaliente
391697.6930324311,7082602.899231443,371,CHN_CT01_V04_DJI_0102,Tipo IV - BusBar
391689.31373486004,7082605.373042832,372,CHN_CT01_V04_DJI_0102,Tipo IV - BusBar
391688.4418938732,7082617.75673481,373,CHN_CT01_V04_DJI_0102,Tipo IV - BusBar
391698.1368009392,7082606.701728934,374,CHN_CT01_V04_DJI_0102,Tipo IV - BusBar
391688.8060591387,7082603.614707584,375,CHN_CT01_V04_DJI_0102,Tipo IV - BusBar
391688.6290251182,7082617.897528977,376,CHN_CT01_V04_DJI_0104,Tipo IV - BusBar
391693.60686018685,7082629.670843079,377,CHN_CT01_V04_DJI_0106,Tipo VI - CelulaCaliente
391688.58040937426,7082619.8205031995,378,CHN_CT01_V04_DJI_0106,Tipo IV - BusBar
391693.1781214949,7082629.544353355,379,CHN_CT01_V04_DJI_0106,Tipo VI - CelulaCaliente
391693.05886757595,7082630.004576598,380,CHN_CT01_V04_DJI_0108,Tipo VI - CelulaCaliente
391693.5032317139,7082630.129675364,381,CHN_CT01_V04_DJI_0108,Tipo VI - CelulaCaliente
391689.27505105856,7082638.753716648,382,CHN_CT01_V04_DJI_0108,Tipo V - ModuloCortoCircuito
391694.42747609015,7082640.004126086,383,CHN_CT01_V04_DJI_0110,Tipo VI - CelulaCaliente
391693.3129335217,7082630.141743268,384,CHN_CT01_V04_DJI_0110,Tipo VI - CelulaCaliente
391693.71366116696,7082630.334225349,385,CHN_CT01_V04_DJI_0110,Tipo VI - CelulaCaliente
391693.5710195831,7082643.524151407,386,CHN_CT01_V04_DJI_0110,Tipo VI - CelulaCaliente
391689.4260772447,7082639.090289307,387,CHN_CT01_V04_DJI_0110,Tipo V - ModuloCortoCircuito
391689.3009843391,7082639.893203443,388,CHN_CT01_V04_DJI_0112,Tipo V - ModuloCortoCircuito
391694.2171775179,7082640.319362758,389,CHN_CT01_V04_DJI_0112,Tipo VI - CelulaCaliente
391693.3639492743,7082643.932629516,390,CHN_CT01_V04_DJI_0112,Tipo VI - CelulaCaliente
391699.44769708085,7082654.258279471,391,CHN_CT01_V04_DJI_0114,Tipo V - ModuloCortoCircuito
391694.39015497745,7082653.955393288,392,CHN_CT01_V04_DJI_0114,Tipo VI - CelulaCaliente
391693.2346651718,7082645.208046061,393,CHN_CT01_V04_DJI_0114,Tipo VI - CelulaCaliente
391699.3735313467,7082654.726290453,394,CHN_CT01_V04_DJI_0116,Tipo V - ModuloCortoCircuito
391694.41749978653,7082654.627025792,395,CHN_CT01_V04_DJI_0116,Tipo VI - CelulaCaliente
391689.2715630378,7082663.7483318895,396,CHN_CT01_V04_DJI_0116,Tipo VI - CelulaCaliente
391699.62552239036,7082654.973404206,397,CHN_CT01_V04_DJI_0118,Tipo V - ModuloCortoCircuito
391689.43734667794,7082664.464657441,398,CHN_CT01_V04_DJI_0118,Tipo VI - CelulaCaliente
391694.5325425313,7082655.142299764,399,CHN_CT01_V04_DJI_0118,Tipo VI - CelulaCaliente
391689.3491359964,7082665.47050718,400,CHN_CT01_V04_DJI_0120,Tipo VI - CelulaCaliente
391694.2420462879,7082690.385117984,401,CHN_CT01_V04_DJI_0124,Tipo VI - CelulaCaliente
391694.2213630049,7082691.666318915,402,CHN_CT01_V04_DJI_0126,Tipo VI - CelulaCaliente
391689.27866926824,7082696.132637528,403,CHN_CT01_V04_DJI_0126,Tipo VI - CelulaCaliente
391689.2546240178,7082696.167292765,404,CHN_CT01_V04_DJI_0128,Tipo VI - CelulaCaliente
391694.14939375455,7082691.441582074,405,CHN_CT01_V04_DJI_0128,Tipo VI - CelulaCaliente
391689.4477580652,7082697.308367327,406,CHN_CT01_V04_DJI_0130,Tipo VI - CelulaCaliente
391689.111981717,7082710.2137594,407,CHN_CT01_V04_DJI_0130,Tipo VI - CelulaCaliente
391689.0916236111,7082711.926549818,408,CHN_CT01_V04_DJI_0132,Tipo VI - CelulaCaliente
391689.1588186177,7082718.961517615,409,CHN_CT01_V04_DJI_0134,Tipo VI - CelulaCaliente
391694.0789573744,7082721.207562562,410,CHN_CT01_V04_DJI_0134,Tipo VI - CelulaCaliente
391689.0317437114,7082712.4069959745,411,CHN_CT01_V04_DJI_0134,Tipo VI - CelulaCaliente
391697.96997774765,7082721.807158262,412,CHN_CT01_V04_DJI_0134,Tipo IV - BusBar
391689.19721786305,7082719.438775343,413,CHN_CT01_V04_DJI_0134,Tipo VI - CelulaCaliente
391689.08131821186,7082719.692193856,414,CHN_CT01_V04_DJI_0136,Tipo VI - CelulaCaliente
391697.9476795592,7082721.84968406,415,CHN_CT01_V04_DJI_0136,Tipo IV - BusBar
391694.022316391,7082721.70039979,416,CHN_CT01_V04_DJI_0136,Tipo VI - CelulaCaliente
391689.1184995015,7082720.154313834,417,CHN_CT01_V04_DJI_0136,Tipo VI - CelulaCaliente
391698.1645090606,7082722.603595328,418,CHN_CT01_V04_DJI_0138,Tipo IV - BusBar
391689.33074538433,7082720.978606077,419,CHN_CT01_V04_DJI_0138,Tipo VI - CelulaCaliente
391689.33732194925,7082721.458022902,420,CHN_CT01_V04_DJI_0138,Tipo VI - CelulaCaliente
391694.21608001733,7082722.8412874155,421,CHN_CT01_V04_DJI_0138,Tipo VI - CelulaCaliente
391689.1955178791,7082755.231242387,422,CHN_CT01_V04_DJI_0144,Tipo IV - BusBar
391689.1593148691,7082755.698721014,423,CHN_CT01_V04_DJI_0146,Tipo IV - BusBar
391689.1541730022,7082759.826141642,424,CHN_CT01_V04_DJI_0146,Tipo IV - BusBar
391694.19738347054,7082765.213939031,425,CHN_CT01_V04_DJI_0148,Tipo VI - CelulaCaliente
391689.07097728347,7082755.963273762,426,CHN_CT01_V04_DJI_0148,Tipo IV - BusBar
391689.0537386442,7082760.138103914,427,CHN_CT01_V04_DJI_0148,Tipo IV - BusBar
391689.2836681057,7082761.906197845,428,CHN_CT01_V04_DJI_0150,Tipo IV - BusBar
391694.39726537734,7082766.881398583,429,CHN_CT01_V04_DJI_0150,Tipo VI - CelulaCaliente
391694.3816970276,7082770.473738512,430,CHN_CT01_V04_DJI_0150,Tipo VI - CelulaCaliente
391694.2562352165,7082770.093951806,431,CHN_CT01_V04_DJI_0152,Tipo VI - CelulaCaliente
391694.3023982915,7082766.481613799,432,CHN_CT01_V04_DJI_0152,Tipo VI - CelulaCaliente
391693.2768879166,7082782.860779254,433,CHN_CT01_V04_DJI_0154,Tipo IV - BusBar
391694.1686949245,7082771.665629704,434,CHN_CT01_V04_DJI_0154,Tipo VI - CelulaCaliente
391693.16924771224,7082783.661271681,435,CHN_CT01_V04_DJI_0156,Tipo IV - BusBar
391693.1426472268,7082784.104801616,436,CHN_CT01_V04_DJI_0158,Tipo IV - BusBar
391699.4154391643,7082795.356097523,437,CHN_CT01_V04_DJI_0160,Tipo VI - CelulaCaliente
391697.6520086634,7082804.578121346,438,CHN_CT01_V04_DJI_0160,Tipo VI - CelulaCaliente
391699.5440960852,7082800.723615471,439,CHN_CT01_V04_DJI_0160,Tipo VI - CelulaCaliente
391699.4722281377,7082801.448971406,440,CHN_CT01_V04_DJI_0162,Tipo VI - CelulaCaliente
391697.59929404943,7082805.178766162,441,CHN_CT01_V04_DJI_0162,Tipo VI - CelulaCaliente
391697.479374956,7082805.19640029,442,CHN_CT01_V04_DJI_0164,Tipo VI - CelulaCaliente
391693.49035256816,7082821.615303978,443,CHN_CT01_V04_DJI_0166,Tipo IV - BusBar
391699.4324246895,7082823.9275375195,444,CHN_CT01_V04_DJI_0166,Tipo VI - CelulaCaliente
391699.4043828636,7082823.5790104605,445,CHN_CT01_V04_DJI_0166,Tipo VI - CelulaCaliente
391693.6535644089,7082823.027603425,446,CHN_CT01_V04_DJI_0168,Tipo IV - BusBar
391699.6208510691,7082825.196526499,447,CHN_CT01_V04_DJI_0168,Tipo VI - CelulaCaliente
391699.6004399061,7082824.942839631,448,CHN_CT01_V04_DJI_0168,Tipo VI - CelulaCaliente
391693.57526126737,7082822.81351591,449,CHN_CT01_V04_DJI_0170,Tipo IV - BusBar
391699.5198085072,7082824.820514417,450,CHN_CT01_V04_DJI_0170,Tipo VI - CelulaCaliente
391699.5234479079,7082824.46973263,451,CHN_CT01_V04_DJI_0170,Tipo VI - CelulaCaliente
391688.95625272684,7082856.96655485,452,CHN_CT01_V04_DJI_0176,Tipo VI - CelulaCaliente
391688.9376456436,7082857.52166854,453,CHN_CT01_V04_DJI_0176,Tipo VI - CelulaCaliente
391698.9838842785,7082858.136952909,454,CHN_CT01_V04_DJI_0176,Tipo VI - CelulaCaliente
391689.06544209766,7082857.812434791,455,CHN_CT01_V04_DJI_0178,Tipo VI - CelulaCaliente
391699.13286669395,7082858.415554218,456,CHN_CT01_V04_DJI_0178,Tipo VI - CelulaCaliente
391689.1131281867,7082859.98385817,457,CHN_CT01_V04_DJI_0178,Tipo VI - CelulaCaliente
391689.11621336703,7082858.443462272,458,CHN_CT01_V04_DJI_0178,Tipo VI - CelulaCaliente
391689.0300957862,7082857.168772889,459,CHN_CT01_V04_DJI_0180,Tipo VI - CelulaCaliente
391689.0194321785,7082856.629841534,460,CHN_CT01_V04_DJI_0180,Tipo VI - CelulaCaliente
391689.09860934183,7082858.846194977,461,CHN_CT01_V04_DJI_0180,Tipo VI - CelulaCaliente
391699.11413142405,7082856.803783426,462,CHN_CT01_V04_DJI_0180,Tipo VI - CelulaCaliente
391689.7041486562,7082857.447984976,463,CHN_CT01_V04_DJI_0182,Tipo VI - CelulaCaliente
391689.75185698975,7082859.061495738,464,CHN_CT01_V04_DJI_0182,Tipo VI - CelulaCaliente
391699.92805989634,7082857.008023217,465,CHN_CT01_V04_DJI_0182,Tipo VI - CelulaCaliente
391689.6910181763,7082856.878218782,466,CHN_CT01_V04_DJI_0182,Tipo VI - CelulaCaliente
391701.1800464428,7082857.004614221,467,CHN_CT01_V04_DJI_0184,Tipo VI - CelulaCaliente
391700.1358558788,7082857.460774019,468,CHN_CT01_V04_DJI_0186,Tipo VI - CelulaCaliente
391700.0697565504,7082857.472315691,469,CHN_CT01_V04_DJI_0188,Tipo VI - CelulaCaliente
391699.8087842951,7082860.352195373,470,CHN_CT01_V04_DJI_0190,Tipo VI - CelulaCaliente
391710.21530593536,7082850.876297887,471,CHN_CT01_V04_DJI_0192,Tipo VI - CelulaCaliente
391710.42733247834,7082852.056875091,472,CHN_CT01_V04_DJI_0194,Tipo VI - CelulaCaliente
391700.55261028814,7082826.335505683,473,CHN_CT01_V04_DJI_0200,Tipo VI - CelulaCaliente
391700.71759867494,7082826.726200761,474,CHN_CT01_V04_DJI_0202,Tipo VI - CelulaCaliente
391700.2950496001,7082798.280695684,475,CHN_CT01_V04_DJI_0208,Tipo VI - CelulaCaliente
391700.43696672213,7082796.779237069,476,CHN_CT01_V04_DJI_0210,Tipo VI - CelulaCaliente
391700.46825247054,7082796.322542613,477,CHN_CT01_V04_DJI_0212,Tipo VI - CelulaCaliente
391700.7632838945,7082777.627201246,478,CHN_CT01_V04_DJI_0214,Tipo VI - CelulaCaliente
391700.648592648,7082775.9929968435,479,CHN_CT01_V04_DJI_0216,Tipo VI - CelulaCaliente
391700.5768022612,7082771.810738381,480,CHN_CT01_V04_DJI_0216,Tipo VI - CelulaCaliente
391700.78203625395,7082776.093266333,481,CHN_CT01_V04_DJI_0218,Tipo VI - CelulaCaliente
391700.7412094787,7082771.897873662,482,CHN_CT01_V04_DJI_0218,Tipo VI - CelulaCaliente
391700.8361768847,7082770.871061094,483,CHN_CT01_V04_DJI_0220,Tipo VI - CelulaCaliente
391704.1859287277,7082740.920305248,484,CHN_CT01_V04_DJI_0226,Tipo IV - BusBar
391703.95802670537,7082740.641800385,485,CHN_CT01_V04_DJI_0228,Tipo IV - BusBar
391709.5444111465,7082725.204807724,486,CHN_CT01_V04_DJI_0230,Tipo IV - BusBar
391703.987342187,7082740.474497551,487,CHN_CT01_V04_DJI_0230,Tipo IV - BusBar
391709.7517269794,7082725.882914534,488,CHN_CT01_V04_DJI_0232,Tipo IV - BusBar
391709.7008636569,7082724.193155061,489,CHN_CT01_V04_DJI_0234,Tipo IV - BusBar
391700.5123059243,7082712.328778383,490,CHN_CT01_V04_DJI_0234,Tipo VI - CelulaCaliente
391705.0919673412,7082712.7344668545,491,CHN_CT01_V04_DJI_0234,Tipo IV - BusBar
391700.426884404,7082711.788336974,492,CHN_CT01_V04_DJI_0236,Tipo VI - CelulaCaliente
391704.94655819226,7082712.34230465,493,CHN_CT01_V04_DJI_0236,Tipo IV - BusBar
391700.82971786713,7082711.0612624455,494,CHN_CT01_V04_DJI_0236,Tipo VI - CelulaCaliente
391700.8744410008,7082709.380905569,495,CHN_CT01_V04_DJI_0236,Tipo VI - CelulaCaliente
391704.99942027335,7082712.134121362,496,CHN_CT01_V04_DJI_0238,Tipo IV - BusBar
391700.8614875948,7082708.735001506,497,CHN_CT01_V04_DJI_0238,Tipo VI - CelulaCaliente
391700.47035639215,7082711.291102175,498,CHN_CT01_V04_DJI_0238,Tipo VI - CelulaCaliente
391700.74003932154,7082710.460123261,499,CHN_CT01_V04_DJI_0238,Tipo VI - CelulaCaliente
391700.5359490729,7082707.900648798,500,CHN_CT01_V04_DJI_0240,Tipo VI - CelulaCaliente
391700.4309057804,7082655.50488911,501,CHN_CT01_V04_DJI_0252,Tipo V - ModuloCortoCircuito
391700.4626659984,7082655.013388194,502,CHN_CT01_V04_DJI_0254,Tipo V - ModuloCortoCircuito
391700.5527458226,7082653.891831841,503,CHN_CT01_V04_DJI_0256,Tipo V - ModuloCortoCircuito
391700.5428554843,7082646.127206343,504,CHN_CT01_V04_DJI_0256,Tipo V - ModuloCortoCircuito
391700.2721513292,7082645.583655679,505,CHN_CT01_V04_DJI_0258,Tipo V - ModuloCortoCircuito
391705.8625847394,7082638.027212356,506,CHN_CT01_V04_DJI_0258,Tipo VI - CelulaCaliente
391705.91662073665,7082632.732976582,507,CHN_CT01_V04_DJI_0260,Tipo VI - CelulaCaliente
391700.2174622421,7082644.719029673,508,CHN_CT01_V04_DJI_0260,Tipo V - ModuloCortoCircuito
391705.7821862765,7082637.221585974,509,CHN_CT01_V04_DJI_0260,Tipo VI - CelulaCaliente
391705.8555718082,7082632.403406324,510,CHN_CT01_V04_DJI_0262,Tipo VI - CelulaCaliente
391705.8386043261,7082636.740477141,511,CHN_CT01_V04_DJI_0262,Tipo VI - CelulaCaliente
391705.0215632226,7082619.451495575,512,CHN_CT01_V04_DJI_0264,Tipo VI - CelulaCaliente
391705.833277023,7082632.077500312,513,CHN_CT01_V04_DJI_0264,Tipo VI - CelulaCaliente
391704.94385566877,7082620.936731352,514,CHN_CT01_V04_DJI_0266,Tipo VI - CelulaCaliente
391705.6999229995,7082633.332784011,515,CHN_CT01_V05_DJI_0268,Tipo VI - CelulaCaliente
391704.9286025967,7082620.703408963,516,CHN_CT01_V05_DJI_0268,Tipo VI - CelulaCaliente
391704.92297798133,7082619.348714145,517,CHN_CT01_V05_DJI_0270,Tipo VI - CelulaCaliente
391704.93016558164,7082619.048311586,518,CHN_CT01_V05_DJI_0272,Tipo VI - CelulaCaliente
391681.3476475073,7082625.192460382,519,CHN_CT01_V06_DJI_0280,Tipo IV - BusBar
391681.61008608236,7082624.47160458,520,CHN_CT01_V06_DJI_0282,Tipo IV - BusBar
391686.4648527043,7082619.87837089,521,CHN_CT01_V06_DJI_0282,Tipo IV - BusBar
391686.5861332076,7082620.064038279,522,CHN_CT01_V06_DJI_0284,Tipo IV - BusBar
391681.68902358506,7082624.458201805,523,CHN_CT01_V06_DJI_0284,Tipo IV - BusBar
391686.6959702482,7082604.128123919,524,CHN_CT01_V06_DJI_0286,Tipo IV - BusBar
391687.18598803895,7082605.948660137,525,CHN_CT01_V06_DJI_0286,Tipo IV - BusBar
391686.7021589399,7082619.012151087,526,CHN_CT01_V06_DJI_0286,Tipo IV - BusBar
391687.4904636444,7082605.919342374,527,CHN_CT01_V06_DJI_0288,Tipo IV - BusBar
391686.999913004,7082604.135382825,528,CHN_CT01_V06_DJI_0288,Tipo IV - BusBar
391687.70621124806,7082604.993039673,529,CHN_CT01_V06_DJI_0290,Tipo IV - BusBar
391687.19804452936,7082603.2419752935,530,CHN_CT01_V06_DJI_0290,Tipo IV - BusBar
391698.90650504327,7082603.38047489,531,CHN_CT01_V06_DJI_0304,Tipo IV - BusBar
391698.09024433425,7082603.428969711,532,CHN_CT01_V06_DJI_0304,Tipo IV - BusBar
391698.61399447697,7082607.108083864,533,CHN_CT01_V06_DJI_0304,Tipo IV - BusBar
391697.97145502164,7082603.46018656,534,CHN_CT01_V06_DJI_0306,Tipo IV - BusBar
391698.82010497345,7082603.505536033,535,CHN_CT01_V06_DJI_0306,Tipo IV - BusBar
391698.5481589295,7082607.2566668,536,CHN_CT01_V06_DJI_0306,Tipo IV - BusBar
391693.96934689936,7082630.115614843,537,CHN_CT01_V06_DJI_0310,Tipo VI - CelulaCaliente
391693.5631378982,7082630.011736115,538,CHN_CT01_V06_DJI_0310,Tipo VI - CelulaCaliente
391693.97280106804,7082630.072426608,539,CHN_CT01_V06_DJI_0312,Tipo VI - CelulaCaliente
391693.5007151944,7082629.910063921,540,CHN_CT01_V06_DJI_0312,Tipo VI - CelulaCaliente
391693.8099782918,7082630.9058178775,541,CHN_CT01_V06_DJI_0314,Tipo VI - CelulaCaliente
391693.3827892908,7082630.693000194,542,CHN_CT01_V06_DJI_0314,Tipo VI - CelulaCaliente
391693.73462709936,7082643.783790112,543,CHN_CT01_V06_DJI_0316,Tipo VI - CelulaCaliente
391693.52271698986,7082644.702652216,544,CHN_CT01_V06_DJI_0318,Tipo VI - CelulaCaliente
